id,width,depth,height,weight,value,allowedRotations
I0595,1225,1400,1160,278.5,278.5,012345
I0596,1225,1400,1160,278.5,278.5,012345
I0597,1225,1400,1160,278.5,278.5,012345
I0598,1225,1400,1160,278.5,278.5,012345
I0599,1225,1400,1160,278.5,278.5,012345
I0600,1225,1400,1160,278.5,278.5,012345
I0601,1225,1400,1160,278.5,278.5,012345
I0602,1225,1400,1160,278.5,278.5,012345
I0603,1225,1400,1160,278.5,278.5,012345
I0604,1225,1400,1160,278.5,278.5,012345
I0605,1225,1400,1160,278.5,278.5,012345
I0606,1225,1400,1160,278.5,278.5,012345
I0607,1225,1400,1160,278.5,278.5,012345
I0608,1225,1400,1160,278.5,278.5,012345
I0609,1225,1400,1160,278.5,278.5,012345
I0610,1225,1400,1160,278.5,278.5,012345
I0611,1225,1400,1160,278.5,278.5,012345
I0612,1225,1400,1160,278.5,278.5,012345
I0613,1225,1400,1160,278.5,278.5,012345
I0614,1000,1200,1155,366.75,366.75,012345
I0615,1000,1200,1155,366.75,366.75,012345
I0616,1000,1200,1057,164.04,164.04,012345
I0617,1200,1400,1450,179.4,179.4,012345
I0618,1200,1400,1450,179.4,179.4,012345
I0619,1200,1400,1450,179.4,179.4,012345
I0620,1200,1400,1450,179.4,179.4,012345
I0621,1200,1400,1450,179.4,179.4,012345
I0622,1200,1400,1450,179.4,179.4,012345
I0623,1200,1400,1450,179.4,179.4,012345
I0624,1200,1400,1450,179.4,179.4,012345
I0625,1200,1400,1450,179.4,179.4,012345
I0626,1200,1400,1450,179.4,179.4,012345
I0627,1200,1400,1450,179.4,179.4,012345
I0628,1200,1400,1450,179.4,179.4,012345
I0629,1200,1400,1450,179.4,179.4,012345
I0630,1200,1400,1450,179.4,179.4,012345
I0631,1200,1400,1450,179.4,179.4,012345
I0632,1200,1400,1450,179.4,179.4,012345
I0633,1200,1400,1450,179.4,179.4,012345
I0634,1200,1400,1450,179.4,179.4,012345
I0635,1200,1400,1450,179.4,179.4,012345
I0636,1200,1400,1450,179.4,179.4,012345
I0637,1200,1400,1450,179.4,179.4,012345
I0638,1200,1400,1450,179.4,179.4,012345
I0639,1200,1400,1450,179.4,179.4,012345
I0640,1200,1400,1450,179.4,179.4,012345
I0641,1200,1400,1450,179.4,179.4,012345
I0642,1200,1400,1450,179.4,179.4,012345
I0643,1200,1400,1450,179.4,179.4,012345
I0644,1225,1400,1160,278.5,278.5,012345
I0645,1225,1400,1160,278.5,278.5,012345
I0646,1225,1400,1160,278.5,278.5,012345
I0647,1225,1400,1160,278.5,278.5,012345
I0648,1225,1400,1160,278.5,278.5,012345
I0649,1225,1400,1160,278.5,278.5,012345
I0650,1225,1400,1160,278.5,278.5,012345
I0651,1225,1400,1160,278.5,278.5,012345
I0652,1225,1400,1160,278.5,278.5,012345
I0653,1225,1400,1160,278.5,278.5,012345
I0654,1200,1400,1450,179.4,179.4,012345
I0655,1200,1400,1450,179.4,179.4,012345
I0656,1200,1400,1450,179.4,179.4,012345
I0657,1200,1400,1450,179.4,179.4,012345
I0658,1200,1400,1450,179.4,179.4,012345
I0659,1200,1400,1450,179.4,179.4,012345
I0660,1200,1400,1450,179.4,179.4,012345
I0661,1200,1400,1450,179.4,179.4,012345
I0662,1200,1400,1450,179.4,179.4,012345
I0663,1200,1400,1450,179.4,179.4,012345
I0664,1200,1400,1450,179.4,179.4,012345
I0665,1200,1400,1450,179.4,179.4,012345
I0666,1200,1400,1450,179.4,179.4,012345
I0667,1200,1400,1450,179.4,179.4,012345
I0668,1200,1400,1450,179.4,179.4,012345
I0669,1200,1400,1450,179.4,179.4,012345
I0670,1200,1400,1450,179.4,179.4,012345
I0671,1200,1400,1450,179.4,179.4,012345
I0672,1200,1400,1450,179.4,179.4,012345
I0673,1200,1400,1450,179.4,179.4,012345
I0674,1200,1400,1450,179.4,179.4,012345
I0675,1200,1400,1450,179.4,179.4,012345
I0676,1200,1400,1450,179.4,179.4,012345
I0677,1200,1400,1450,179.4,179.4,012345
I0678,1200,1400,1450,179.4,179.4,012345
I0679,1200,1400,1450,179.4,179.4,012345
I0680,1200,1400,1450,179.4,179.4,012345
I0681,1200,1400,1450,179.4,179.4,012345
I0682,1200,1400,1450,179.4,179.4,012345
I0683,1200,1400,1450,179.4,179.4,012345
I0684,570,780,478,270.08,270.08,012345
I0685,1200,1600,930,454.873,454.873,012345
I0686,1200,1600,930,454.873,454.873,012345
I0687,1200,1600,930,454.873,454.873,012345
I0688,1000,1200,975,308.76,308.76,012345
I0689,1200,1600,1350,303.92,303.92,012345
I0690,1200,1600,1350,303.92,303.92,012345
I0691,1200,1600,1350,303.92,303.92,012345
I0692,1200,1600,1350,303.92,303.92,012345
I0693,1200,1600,1350,303.92,303.92,012345
I0694,1200,1600,930,277.828,277.828,012345
I0695,1200,1600,930,277.828,277.828,012345
I0696,1200,1600,1350,207.72,207.72,012345
I0697,1200,1600,1350,207.72,207.72,012345
I0698,1200,1600,1350,207.72,207.72,012345
I0699,1200,1600,1350,207.72,207.72,012345
I0700,1200,1600,1350,207.72,207.72,012345
I0701,1200,1600,1350,207.72,207.72,012345
I0702,1200,1600,1350,207.72,207.72,012345
I0703,1200,1600,1350,207.72,207.72,012345
I0704,1200,1600,1350,303.92,303.92,012345
I0705,1200,1600,1350,303.92,303.92,012345
I0706,1200,1600,1350,303.92,303.92,012345
I0707,1200,1600,1350,303.92,303.92,012345
I0708,1200,1600,1350,303.92,303.92,012345
I0709,1200,1600,1350,303.92,303.92,012345
I0710,1200,1600,1350,303.92,303.92,012345
I0711,1200,1600,1350,303.92,303.92,012345
I0712,1200,1600,1350,303.92,303.92,012345
I0713,1200,1600,1350,303.92,303.92,012345
I0714,1200,1600,1350,303.92,303.92,012345
I0715,1000,1200,1155,375.0,375.0,012345
I0716,1200,1600,1350,205.16,205.16,012345
I0717,1200,1600,1350,205.16,205.16,012345
I0718,1200,1600,1350,205.16,205.16,012345
I0719,1200,1600,1350,205.16,205.16,012345
I0720,1200,1600,1350,205.16,205.16,012345
I0721,1200,1600,1350,205.16,205.16,012345
I0722,1200,1600,1350,205.16,205.16,012345
I0723,1200,1600,1350,205.16,205.16,012345
I0724,1200,1600,1350,205.16,205.16,012345
I0725,1200,1600,1350,205.16,205.16,012345
I0726,1200,1600,1350,205.16,205.16,012345
I0727,1200,1600,1350,205.16,205.16,012345
I0728,1200,1600,1350,205.16,205.16,012345
I0729,1200,1600,1350,205.16,205.16,012345
I0730,1200,1600,1350,205.16,205.16,012345
I0731,1200,1600,1350,205.16,205.16,012345
I0732,1200,1600,1350,205.16,205.16,012345
I0733,1200,1600,1350,205.16,205.16,012345
I0734,1000,1200,750,229.88,229.88,012345
I0735,1000,1200,750,229.88,229.88,012345
I0736,1000,1200,750,229.88,229.88,012345
I0737,1200,1600,1350,207.72,207.72,012345
I0738,1200,1600,1350,207.72,207.72,012345
I0739,570,780,478,81.72,81.72,012345
I0740,570,780,478,81.72,81.72,012345
I0741,570,780,478,81.72,81.72,012345
I0742,570,780,478,81.72,81.72,012345
I0743,570,780,478,81.72,81.72,012345
I0744,1200,1600,1350,303.92,303.92,012345
I0745,1200,1600,1350,303.92,303.92,012345
I0746,1200,1400,1450,179.4,179.4,012345
I0747,1200,1400,1450,179.4,179.4,012345
I0748,1200,1400,1450,179.4,179.4,012345
I0749,1200,1400,1450,179.4,179.4,012345
I0750,1200,1400,1450,179.4,179.4,012345
I0751,1200,1400,1450,179.4,179.4,012345
I0752,1200,1400,1450,179.4,179.4,012345
I0753,1200,1400,1450,179.4,179.4,012345
I0754,1200,1400,1450,179.4,179.4,012345
I0755,1200,1400,1450,179.4,179.4,012345
I0756,1200,1400,1450,179.4,179.4,012345
I0757,1200,1400,1450,179.4,179.4,012345
I0758,1200,1600,975,1471.6,1471.6,012345
I0759,1000,1200,359,70.016,70.016,012345
I0760,1000,1200,750,217.45,217.45,012345
I0761,1000,1200,975,293.32,293.32,012345
I0762,1000,1200,975,293.32,293.32,012345
I0763,1000,1200,975,293.32,293.32,012345
I0764,1000,1200,975,293.32,293.32,012345
I0765,1000,1200,975,293.32,293.32,012345
I0766,1000,1200,975,293.32,293.32,012345
I0767,1000,1200,975,293.32,293.32,012345
I0768,1000,1200,975,293.32,293.32,012345
I0769,1000,1200,975,293.32,293.32,012345
I0770,1000,1200,975,293.32,293.32,012345
I0771,1000,1200,975,293.32,293.32,012345
I0772,1000,1200,975,293.32,293.32,012345
I0773,1000,1200,975,293.32,293.32,012345
I0774,1000,1200,975,293.32,293.32,012345
I0775,1000,1200,975,293.32,293.32,012345
I0776,1000,1200,975,293.32,293.32,012345
I0777,1000,1200,975,293.32,293.32,012345
I0778,1000,1200,975,293.32,293.32,012345
I0779,1000,1200,975,293.32,293.32,012345
I0780,1000,1200,975,293.32,293.32,012345
I0781,1000,1200,975,293.32,293.32,012345
I0782,1000,1200,975,293.32,293.32,012345
I0783,1000,1200,975,293.32,293.32,012345
I0784,1000,1200,975,293.32,293.32,012345
I0785,1000,1200,975,293.32,293.32,012345
I0786,1000,1200,975,293.32,293.32,012345
I0787,1000,1200,975,293.32,293.32,012345
I0788,1000,1200,975,293.32,293.32,012345
I0789,1000,1200,975,293.32,293.32,012345
I0790,1000,1200,975,293.32,293.32,012345
I0791,1000,1200,975,293.32,293.32,012345
I0792,1000,1200,975,293.32,293.32,012345
I0793,1000,1200,975,293.32,293.32,012345
I0794,1000,1200,975,293.32,293.32,012345
I0795,1000,1200,975,293.32,293.32,012345
I0796,1000,1200,975,384.74,384.74,012345
I0797,1000,1200,750,500.86,500.86,012345
I0798,1000,1200,750,500.86,500.86,012345
I0799,1200,1900,750,713.62,713.62,012345
I0800,1200,1900,750,713.62,713.62,012345
I0801,1200,1900,750,713.62,713.62,012345
I0802,1000,1200,1155,366.75,366.75,012345
I0803,1000,1200,975,337.45,337.45,012345
I0804,1000,1200,975,337.45,337.45,012345
I0805,1000,1200,975,165.375,165.375,012345
I0806,1000,1200,975,165.375,165.375,012345
I0807,1000,1200,975,165.375,165.375,012345
I0808,1000,1200,975,165.375,165.375,012345
I0809,1000,1200,975,165.375,165.375,012345
I0810,1000,1200,545,729.5,729.5,012345
I0811,1000,1200,975,384.74,384.74,012345
I0812,570,780,478,96.256,96.256,012345
I0813,570,780,478,96.256,96.256,012345
I0814,570,780,478,96.256,96.256,012345
I0815,1200,1400,1450,179.4,179.4,012345
I0816,1200,1400,1450,179.4,179.4,012345
I0817,1200,1400,1450,179.4,179.4,012345
I0818,1200,1400,1450,179.4,179.4,012345
I0819,1200,1400,1450,179.4,179.4,012345
I0820,1200,1400,1450,179.4,179.4,012345
I0821,1200,1400,1450,179.4,179.4,012345
I0822,1200,1400,1450,179.4,179.4,012345
I0823,1200,1400,1450,179.4,179.4,012345
I0824,1200,1400,1450,179.4,179.4,012345
I0825,1200,1400,1450,179.4,179.4,012345
I0826,1200,1400,1450,179.4,179.4,012345
I0827,1200,1400,1450,179.4,179.4,012345
I0828,1200,1400,1450,179.4,179.4,012345
I0829,1200,1400,1450,179.4,179.4,012345
I0830,1200,1400,1450,179.4,179.4,012345
I0831,1200,1400,1450,179.4,179.4,012345
I0832,1200,1400,1450,179.4,179.4,012345
I0833,1200,1400,1450,179.4,179.4,012345
I0834,1200,1400,1450,179.4,179.4,012345
I0835,1200,1400,1450,179.4,179.4,012345
I0836,1200,1400,1450,179.4,179.4,012345
I0837,1200,1400,1450,179.4,179.4,012345
I0838,1200,1400,1450,179.4,179.4,012345
I0839,1200,1400,1450,179.4,179.4,012345
I0840,1200,1600,1350,303.92,303.92,012345
I0841,1200,1600,1350,303.92,303.92,012345
I0842,1200,1600,1350,303.92,303.92,012345
I0843,1200,1600,930,547.3,547.3,012345
I0844,1200,1600,930,547.3,547.3,012345
I0845,1200,1600,930,547.3,547.3,012345
I0846,1200,1600,930,547.3,547.3,012345
I0847,1200,1600,930,547.3,547.3,012345
I0848,1200,1600,930,547.3,547.3,012345
I0849,1225,1400,1160,278.5,278.5,012345
I0850,1225,1400,1160,278.5,278.5,012345
I0851,1225,1400,1160,278.5,278.5,012345
I0852,1225,1400,1160,278.5,278.5,012345
I0853,1225,1400,1160,278.5,278.5,012345
I0854,1225,1400,1160,278.5,278.5,012345
I0855,1225,1400,1160,278.5,278.5,012345
I0856,1225,1400,1160,278.5,278.5,012345
I0857,1225,1400,1160,278.5,278.5,012345
I0858,1225,1400,1160,278.5,278.5,012345
I0859,1000,1200,750,305.32,305.32,012345
I0860,1000,1200,750,305.32,305.32,012345
I0861,1000,1200,975,293.08,293.08,012345
I0862,1000,1200,545,690.5,690.5,012345
I0863,1000,1200,750,227.528,227.528,012345
I0864,1000,1200,750,227.528,227.528,012345
I0865,1200,1600,930,277.828,277.828,012345
I0866,1000,1200,975,527.4,527.4,012345
I0867,1000,1200,975,527.4,527.4,012345
I0868,1000,1200,975,527.4,527.4,012345
I0869,1000,1200,975,527.4,527.4,012345
I0870,1000,1200,975,527.4,527.4,012345
I0871,1000,1200,975,527.4,527.4,012345
I0872,1000,1200,975,527.4,527.4,012345
I0873,1000,1200,975,527.4,527.4,012345
I0874,1200,1400,1450,179.4,179.4,012345
I0875,1200,1400,1450,179.4,179.4,012345
I0876,1200,1400,1450,179.4,179.4,012345
I0877,1200,1400,1450,179.4,179.4,012345
I0878,1200,1400,1450,179.4,179.4,012345
I0879,1200,1400,1450,179.4,179.4,012345
I0880,1200,1400,1450,179.4,179.4,012345
I0881,1200,1400,1450,179.4,179.4,012345
I0882,1200,1400,1450,179.4,179.4,012345
I0883,1200,1400,1450,179.4,179.4,012345
I0884,1200,1400,1450,179.4,179.4,012345
I0885,1200,1400,1450,179.4,179.4,012345
I0886,1200,1400,1450,179.4,179.4,012345
I0887,1200,1400,1450,179.4,179.4,012345
I0888,1200,1400,1450,179.4,179.4,012345
I0889,1200,1400,1450,179.4,179.4,012345
I0890,1200,1400,1450,179.4,179.4,012345
I0891,1200,1400,1450,179.4,179.4,012345
I0892,1200,1400,1450,179.4,179.4,012345
I0893,1200,1400,1450,179.4,179.4,012345
I0894,1200,1400,1450,179.4,179.4,012345
I0895,1200,1400,1450,179.4,179.4,012345
I0896,1200,1400,1450,179.4,179.4,012345
I0897,1200,1400,1450,179.4,179.4,012345
I0898,1200,1400,1450,179.4,179.4,012345
I0899,1200,1400,1450,179.4,179.4,012345
I0900,1200,1400,1450,179.4,179.4,012345
I0901,1200,1400,1450,179.4,179.4,012345
I0902,1200,1400,1450,179.4,179.4,012345
I0903,1200,1400,1450,179.4,179.4,012345
I0904,1200,1400,1450,179.4,179.4,012345
I0905,1200,1400,1450,179.4,179.4,012345
I0906,1200,1400,1450,179.4,179.4,012345
I0907,1200,1400,1450,179.4,179.4,012345
I0908,1200,1400,1450,179.4,179.4,012345
I0909,570,780,478,270.08,270.08,012345
I0910,1000,1200,975,527.4,527.4,012345
I0911,1000,1200,975,527.4,527.4,012345
I0912,1000,1200,975,527.4,527.4,012345
I0913,1000,1200,975,527.4,527.4,012345
I0914,1000,1200,975,527.4,527.4,012345
I0915,1000,1200,975,527.4,527.4,012345
I0916,1000,1200,975,527.4,527.4,012345
I0917,1000,1200,975,527.4,527.4,012345
I0918,1000,1200,975,527.4,527.4,012345
I0919,1200,1400,1450,179.4,179.4,012345
I0920,1200,1400,1450,179.4,179.4,012345
I0921,1200,1400,1450,179.4,179.4,012345
I0922,1200,1400,1450,179.4,179.4,012345
I0923,1200,1400,1450,179.4,179.4,012345
I0924,1200,1400,1450,179.4,179.4,012345
I0925,1200,1400,1450,179.4,179.4,012345
I0926,1200,1400,1450,179.4,179.4,012345
I0927,1200,1400,1450,179.4,179.4,012345
I0928,1200,1400,1450,179.4,179.4,012345
I0929,1200,1400,1450,179.4,179.4,012345
I0930,1200,1400,1450,179.4,179.4,012345
I0931,1200,1400,1450,179.4,179.4,012345
I0932,1200,1400,1450,179.4,179.4,012345
I0933,1200,1400,1450,179.4,179.4,012345
I0934,1200,1400,1450,179.4,179.4,012345
I0935,1200,1400,1450,179.4,179.4,012345
I0936,1200,1400,1450,179.4,179.4,012345
I0937,1200,1400,1450,179.4,179.4,012345
I0938,1200,1400,1450,179.4,179.4,012345
I0939,1200,1400,1450,179.4,179.4,012345
I0940,1200,1400,1450,179.4,179.4,012345
I0941,1200,1400,1450,179.4,179.4,012345
I0942,1200,1400,1450,179.4,179.4,012345
I0943,1200,1400,1450,179.4,179.4,012345
I0944,1200,1400,1450,179.4,179.4,012345
I0945,1200,1400,1450,179.4,179.4,012345
I0946,1200,1400,1450,179.4,179.4,012345
I0947,1200,1400,1450,179.4,179.4,012345
I0948,1200,1400,1450,179.4,179.4,012345
I0949,1200,1400,1450,179.4,179.4,012345
I0950,1200,1400,1450,179.4,179.4,012345
I0951,1200,1400,1450,179.4,179.4,012345
I0952,1200,1400,1450,179.4,179.4,012345
I0953,1200,1400,1450,179.4,179.4,012345
I0954,1200,1600,1350,207.72,207.72,012345
I0955,1200,1600,1350,207.72,207.72,012345
I0956,1200,1600,1350,207.72,207.72,012345
I0957,1200,1600,1350,207.72,207.72,012345
I0958,1200,1600,1350,207.72,207.72,012345
I0959,1200,1600,1350,207.72,207.72,012345
I0960,1200,1900,750,845.38,845.38,012345
I0961,570,780,478,160.56,160.56,012345
I0962,570,780,478,160.56,160.56,012345
I0963,570,780,478,160.56,160.56,012345
I0964,1000,1200,975,337.9,337.9,012345
I0965,1000,1200,750,351.944,351.944,012345
I0966,1000,1200,750,351.944,351.944,012345
I0967,1200,1400,1450,179.4,179.4,012345
I0968,1200,1400,1450,179.4,179.4,012345
I0969,1200,1400,1450,179.4,179.4,012345
I0970,1200,1400,1450,179.4,179.4,012345
I0971,1200,1400,1450,179.4,179.4,012345
I0972,1200,1400,1450,179.4,179.4,012345
I0973,1000,1200,750,405.72,405.72,012345
I0974,570,780,478,81.72,81.72,012345
I0975,570,780,478,81.72,81.72,012345
I0976,570,780,478,81.72,81.72,012345
I0977,570,780,478,81.72,81.72,012345
I0978,570,780,478,81.72,81.72,012345
I0979,570,780,478,170.28,170.28,012345
I0980,570,780,478,170.28,170.28,012345
I0981,570,780,478,170.28,170.28,012345
I0982,570,780,478,170.28,170.28,012345
I0983,570,780,478,170.28,170.28,012345
I0984,570,780,478,170.28,170.28,012345
I0985,570,780,478,170.28,170.28,012345
I0986,570,780,478,170.28,170.28,012345
I0987,1000,1200,1155,375.0,375.0,012345
I0988,1000,1200,359,77.352,77.352,012345
I0989,1200,1600,930,277.828,277.828,012345
I0990,1200,1600,1350,312.72,312.72,012345
I0991,1200,1600,930,438.4,438.4,012345
I0992,1200,1600,930,438.4,438.4,012345
I0993,1200,1600,930,438.4,438.4,012345
I0994,1200,1600,930,438.4,438.4,012345
I0995,1200,1600,930,438.4,438.4,012345
I0996,1000,1200,975,156.15,156.15,012345
I0997,1000,1200,975,156.15,156.15,012345
I0998,1000,1200,975,156.15,156.15,012345
I0999,1000,1200,975,156.15,156.15,012345
I1000,1000,1200,975,156.15,156.15,012345
I1001,1000,1200,975,156.15,156.15,012345
I1002,1000,1200,975,156.15,156.15,012345
I1003,1000,1200,750,229.88,229.88,012345
I1004,1000,1200,750,229.88,229.88,012345
I1005,1000,1200,750,229.88,229.88,012345
I1006,1000,1200,750,229.88,229.88,012345
I1007,1000,1200,750,229.88,229.88,012345
I1008,1000,1200,750,229.88,229.88,012345
I1009,1200,1600,1350,312.72,312.72,012345
I1010,1000,1200,975,156.15,156.15,012345
I1011,1000,1200,975,156.15,156.15,012345
I1012,1000,1200,975,156.15,156.15,012345
I1013,1000,1200,975,156.15,156.15,012345
I1014,1000,1200,975,156.15,156.15,012345
I1015,570,780,478,96.256,96.256,012345
I1016,570,780,478,96.256,96.256,012345
I1017,570,780,478,96.256,96.256,012345
I1018,1000,1200,975,156.15,156.15,012345
I1019,1000,1200,975,156.15,156.15,012345
I1020,1000,1200,975,156.15,156.15,012345
I1021,1000,1200,975,156.15,156.15,012345
I1022,1000,1200,975,156.15,156.15,012345
I1023,1000,1200,975,156.15,156.15,012345
I1024,1000,1200,975,156.15,156.15,012345
I1025,1000,1200,1155,366.75,366.75,012345
I1026,1000,1200,750,267.8,267.8,012345
I1027,1000,1200,750,227.528,227.528,012345
I1028,1000,1200,750,227.528,227.528,012345
I1029,1200,1900,750,713.62,713.62,012345
I1030,1000,1200,750,229.88,229.88,012345
I1031,1000,1200,750,229.88,229.88,012345
I1032,1000,1200,750,229.88,229.88,012345
I1033,1000,1200,750,405.72,405.72,012345
I1034,570,780,478,101.52,101.52,012345
I1035,570,780,478,104.768,104.768,012345
I1036,570,780,478,104.768,104.768,012345
I1037,570,780,478,104.768,104.768,012345
I1038,1000,1200,975,336.7,336.7,012345
I1039,1000,1200,975,336.7,336.7,012345
I1040,1000,1200,975,336.7,336.7,012345
I1041,1000,1200,975,336.7,336.7,012345
I1042,1000,1200,975,336.7,336.7,012345
I1043,1000,1200,975,336.7,336.7,012345
I1044,1000,1200,975,336.7,336.7,012345
I1045,1000,1200,975,336.7,336.7,012345
I1046,1200,1600,1350,303.92,303.92,012345
I1047,1200,1600,1350,303.92,303.92,012345
I1048,1200,1600,1350,303.92,303.92,012345
I1049,1200,1600,1350,303.92,303.92,012345
I1050,1200,1600,1350,303.92,303.92,012345
I1051,1200,1600,1350,303.92,303.92,012345
I1052,1200,1600,1350,303.92,303.92,012345
I1053,1200,1600,1350,303.92,303.92,012345
I1054,1000,1200,750,176.5,176.5,012345
I1055,1000,1200,750,229.88,229.88,012345
I1056,1000,1200,750,229.88,229.88,012345
I1057,1000,1200,750,229.88,229.88,012345
I1058,1000,1200,750,229.88,229.88,012345
I1059,1000,1200,750,229.88,229.88,012345
I1060,1000,1200,750,229.88,229.88,012345
I1061,1000,1200,975,259.6,259.6,012345
I1062,1000,1200,975,259.6,259.6,012345
I1063,1000,1200,975,259.6,259.6,012345
I1064,1000,1200,975,259.6,259.6,012345
I1065,1000,1200,1057,164.04,164.04,012345
I1066,1000,1200,1057,164.04,164.04,012345
I1067,1000,1200,975,337.9,337.9,012345
I1068,1000,1200,975,248.88,248.88,012345
I1069,1000,1200,975,248.88,248.88,012345
I1070,1000,1200,975,248.88,248.88,012345
I1071,1200,1600,1350,207.72,207.72,012345
I1072,1200,1600,1350,207.72,207.72,012345
I1073,1200,1600,1350,207.72,207.72,012345
I1074,1200,1600,1350,207.72,207.72,012345
I1075,1200,1600,1350,207.72,207.72,012345
I1076,1200,1600,1350,207.72,207.72,012345
I1077,1200,1600,1350,207.72,207.72,012345
I1078,1200,1600,1350,207.72,207.72,012345
I1079,1200,1600,1350,207.72,207.72,012345
I1080,1200,1600,1350,207.72,207.72,012345
I1081,1200,1600,1350,207.72,207.72,012345
I1082,1200,1600,1350,207.72,207.72,012345
I1083,1200,1600,1350,207.72,207.72,012345
I1084,1200,1600,1350,207.72,207.72,012345
